ID	DS1	DS2	DS3	DS4	DS5	DS6
555	0.512	0.177	0.168	0.068	0.033	0.042	
556	0.979	0.018	0.003	0	0	0	
557	0.977	0.021	0.002	0	0	0	
558	0.515	0.192	0.18	0.056	0.033	0.024	
559	0.987	0.011	0.002	0	0	0	
560	0.993	0.006	0.001	0	0	0	
561	0.997	0.003	0	0	0	0	
562	0.93	0.053	0.015	0.002	0	0	
563	0.421	0.234	0.219	0.065	0.032	0.029	
564	0.985	0.015	0	0	0	0	
565	0.992	0.008	0	0	0	0	
566	0.784	0.13	0.079	0.005	0.002	0	
567	0.475	0.158	0.191	0.063	0.043	0.07	
568	0.707	0.12	0.125	0.021	0.016	0.011	
569	0.401	0.195	0.217	0.071	0.05	0.066	
570	0.554	0.196	0.179	0.033	0.019	0.019	
571	0.259	0.215	0.28	0.106	0.053	0.087	
572	0.214	0.194	0.291	0.114	0.073	0.114	
573	0.379	0.201	0.202	0.094	0.058	0.066	
574	0.406	0.215	0.252	0.068	0.029	0.03	
575	0.587	0.207	0.148	0.039	0.012	0.007	
576	0.243	0.196	0.238	0.103	0.075	0.145	
577	0.966	0.027	0.006	0.001	0	0	
578	0.912	0.053	0.024	0.006	0.003	0.002	
579	0.28	0.217	0.267	0.098	0.067	0.071	
580	0.092	0.094	0.212	0.135	0.143	0.324	
581	0.133	0.136	0.251	0.132	0.122	0.226	
582	0.531	0.202	0.175	0.055	0.021	0.016	
583	0.972	0.021	0.007	0	0	0	
584	0.697	0.142	0.104	0.033	0.01	0.014	
585	0.82	0.1	0.06	0.015	0.004	0.001	
586	0.913	0.059	0.022	0.006	0	0	
587	0.444	0.192	0.216	0.073	0.038	0.037	
588	0.087	0.083	0.194	0.107	0.146	0.383	
589	0.153	0.139	0.3	0.128	0.115	0.165	
590	0.405	0.241	0.227	0.068	0.029	0.03	
591	0.942	0.041	0.013	0.004	0	0	
592	0.977	0.021	0.002	0	0	0	
593	0.852	0.102	0.04	0.005	0	0.001	
594	0.492	0.231	0.191	0.048	0.018	0.02	
595	0.503	0.219	0.183	0.057	0.022	0.016	
596	0.944	0.044	0.011	0.001	0	0	
597	0.984	0.016	0	0	0	0	
598	0.813	0.128	0.053	0.005	0.001	0	
599	0.276	0.208	0.285	0.1	0.053	0.078	
600	0.632	0.166	0.136	0.037	0.013	0.016	
601	0.731	0.132	0.083	0.034	0.014	0.006	
602	0.437	0.172	0.191	0.065	0.052	0.083	
603	0.47	0.181	0.187	0.067	0.045	0.05	
604	0.983	0.015	0.002	0	0	0	
605	0.965	0.029	0.006	0	0	0	
606	0.478	0.187	0.186	0.073	0.038	0.038	
607	0.984	0.012	0.003	0.001	0	0	
608	0.99	0.009	0.001	0	0	0	
609	0.997	0.003	0	0	0	0	
610	0.941	0.043	0.015	0.001	0	0	
611	0.421	0.233	0.236	0.053	0.028	0.029	
612	0.983	0.017	0	0	0	0	
613	0.987	0.013	0	0	0	0	
614	0.77	0.134	0.085	0.007	0.003	0.001	
615	0.46	0.159	0.185	0.064	0.049	0.083	
616	0.661	0.143	0.123	0.034	0.021	0.018	
617	0.418	0.188	0.22	0.064	0.057	0.053	
618	0.527	0.189	0.186	0.052	0.022	0.024	
619	0.251	0.209	0.29	0.102	0.059	0.089	
620	0.211	0.2	0.304	0.113	0.067	0.105	
621	0.359	0.198	0.221	0.094	0.057	0.071	
622	0.419	0.235	0.241	0.057	0.023	0.025	
623	0.623	0.182	0.153	0.032	0.006	0.004	
624	0.251	0.182	0.248	0.109	0.08	0.13	
625	0.94	0.041	0.016	0.002	0	0.001	
626	0.921	0.043	0.025	0.006	0.003	0.002	
627	0.254	0.202	0.285	0.103	0.072	0.084	
628	0.078	0.096	0.201	0.126	0.148	0.351	
629	0.131	0.125	0.246	0.137	0.112	0.249	
630	0.497	0.205	0.185	0.054	0.035	0.024	
631	0.968	0.023	0.009	0	0	0	
632	0.688	0.139	0.109	0.033	0.018	0.013	
633	0.813	0.101	0.066	0.013	0.007	0	
634	0.896	0.065	0.031	0.006	0.001	0.001	
635	0.405	0.21	0.216	0.089	0.037	0.043	
636	0.077	0.078	0.176	0.119	0.157	0.393	
637	0.154	0.132	0.278	0.129	0.13	0.177	
638	0.381	0.235	0.242	0.074	0.033	0.035	
639	0.937	0.037	0.02	0.004	0.002	0	
640	0.982	0.016	0.002	0	0	0	
641	0.868	0.092	0.036	0.003	0.001	0	
642	0.483	0.221	0.204	0.053	0.018	0.021	
643	0.459	0.218	0.196	0.06	0.036	0.031	
644	0.906	0.066	0.021	0.006	0.001	0	
645	0.987	0.013	0	0	0	0	
646	0.788	0.141	0.058	0.013	0	0	
647	0.248	0.201	0.284	0.111	0.062	0.094	
648	0.615	0.176	0.139	0.038	0.018	0.014	
649	0.72	0.138	0.095	0.026	0.015	0.006	
650	0.437	0.162	0.184	0.076	0.053	0.088	
651	0.463	0.177	0.196	0.068	0.033	0.063	
652	0.956	0.036	0.008	0	0	0	
653	0.961	0.033	0.006	0	0	0	
654	0.47	0.168	0.189	0.077	0.041	0.055	
655	0.981	0.017	0.001	0.001	0	0	
656	0.983	0.016	0.001	0	0	0	
657	0.995	0.005	0	0	0	0	
658	0.952	0.033	0.014	0.001	0	0	
659	0.389	0.208	0.254	0.074	0.034	0.041	
660	0.978	0.021	0.001	0	0	0	
661	0.982	0.013	0.005	0	0	0	
662	0.722	0.163	0.091	0.014	0.006	0.004	
663	0.442	0.164	0.185	0.064	0.052	0.093	
664	0.657	0.147	0.123	0.033	0.021	0.019	
665	0.404	0.197	0.207	0.086	0.043	0.063	
666	0.525	0.207	0.182	0.05	0.017	0.019	
667	0.248	0.203	0.274	0.095	0.077	0.103	
668	0.219	0.203	0.288	0.122	0.066	0.102	
669	0.321	0.193	0.213	0.112	0.065	0.096	
670	0.362	0.227	0.256	0.078	0.033	0.044	
671	0.561	0.204	0.163	0.049	0.009	0.014	
672	0.253	0.193	0.225	0.101	0.085	0.143	
673	0.927	0.051	0.019	0.001	0.001	0.001	
674	0.923	0.04	0.026	0.007	0.002	0.002	
675	0.242	0.191	0.297	0.099	0.073	0.098	
676	0.086	0.104	0.182	0.136	0.15	0.342	
677	0.117	0.121	0.234	0.121	0.125	0.282	
678	0.487	0.216	0.182	0.057	0.03	0.028	
679	0.966	0.025	0.009	0	0	0	
680	0.678	0.137	0.114	0.04	0.013	0.018	
681	0.793	0.117	0.065	0.014	0.006	0.005	
682	0.88	0.068	0.038	0.01	0.002	0.002	
683	0.381	0.218	0.218	0.087	0.04	0.056	
684	0.072	0.076	0.162	0.126	0.15	0.414	
685	0.147	0.126	0.261	0.131	0.127	0.208	
686	0.35	0.231	0.251	0.086	0.035	0.047	
687	0.935	0.032	0.026	0.005	0.002	0	
688	0.972	0.026	0.002	0	0	0	
689	0.885	0.077	0.036	0.002	0	0	
690	0.438	0.232	0.213	0.065	0.029	0.023	
691	0.455	0.209	0.21	0.055	0.035	0.036	
692	0.902	0.052	0.038	0.005	0.002	0.001	
693	0.981	0.017	0.002	0	0	0	
694	0.761	0.145	0.075	0.012	0.005	0.002	
695	0.245	0.188	0.275	0.105	0.079	0.108	
696	0.6	0.199	0.137	0.034	0.019	0.011	
697	0.715	0.145	0.091	0.023	0.015	0.011	
698	0.416	0.16	0.18	0.069	0.069	0.106	
699	0.44	0.17	0.196	0.077	0.036	0.081	
700	0.931	0.054	0.014	0	0.001	0	
701	0.969	0.026	0.005	0	0	0	
702	0.429	0.194	0.195	0.07	0.043	0.069	
703	0.98	0.017	0.002	0.001	0	0	
704	0.983	0.016	0.001	0	0	0	
705	0.997	0.003	0	0	0	0	
706	0.957	0.025	0.017	0.001	0	0	
707	0.332	0.195	0.263	0.099	0.05	0.061	
708	0.973	0.021	0.006	0	0	0	
709	0.933	0.046	0.016	0.005	0	0	
710	0.681	0.152	0.123	0.025	0.008	0.011	
711	0.436	0.148	0.179	0.07	0.061	0.106	
712	0.667	0.138	0.127	0.034	0.016	0.018	
713	0.426	0.182	0.211	0.08	0.042	0.059	
714	0.523	0.201	0.186	0.049	0.02	0.021	
715	0.26	0.199	0.256	0.104	0.076	0.105	
716	0.248	0.205	0.283	0.098	0.072	0.094	
717	0.314	0.18	0.229	0.103	0.072	0.102	
718	0.305	0.223	0.267	0.096	0.047	0.062	
719	0.572	0.191	0.172	0.038	0.013	0.014	
720	0.269	0.171	0.228	0.108	0.084	0.14	
721	0.841	0.093	0.053	0.006	0.003	0.004	
722	0.893	0.046	0.042	0.009	0.006	0.004	
723	0.311	0.189	0.264	0.101	0.06	0.075	
724	0.103	0.08	0.232	0.12	0.143	0.322	
725	0.106	0.106	0.213	0.106	0.141	0.328	
726	0.473	0.21	0.21	0.047	0.028	0.032	
727	0.959	0.027	0.012	0.002	0	0	
728	0.621	0.144	0.139	0.043	0.027	0.026	
729	0.75	0.109	0.096	0.022	0.011	0.012	
730	0.828	0.095	0.049	0.011	0.009	0.008	
731	0.361	0.213	0.228	0.083	0.05	0.065	
732	0.073	0.074	0.162	0.107	0.163	0.421	
733	0.152	0.117	0.23	0.124	0.136	0.241	
734	0.389	0.215	0.233	0.073	0.04	0.05	
735	0.909	0.048	0.031	0.008	0.001	0.003	
736	0.933	0.042	0.02	0.004	0	0.001	
737	0.946	0.044	0.009	0.001	0	0	
738	0.502	0.192	0.194	0.068	0.021	0.023	
739	0.413	0.227	0.228	0.06	0.032	0.04	
740	0.837	0.079	0.06	0.012	0.006	0.006	
741	0.981	0.017	0.002	0	0	0	
742	0.708	0.159	0.105	0.019	0.003	0.006	
743	0.259	0.184	0.251	0.098	0.092	0.116	
744	0.654	0.173	0.122	0.032	0.013	0.006	
745	0.658	0.146	0.125	0.036	0.016	0.019	
746	0.394	0.154	0.182	0.068	0.06	0.142	
747	0.455	0.153	0.181	0.076	0.057	0.078	
748	0.932	0.047	0.02	0	0.001	0	
749	0.995	0.005	0	0	0	0	
750	0.42	0.184	0.203	0.077	0.053	0.063	
751	0.984	0.014	0.002	0	0	0	
752	0.965	0.028	0.007	0	0	0	
753	0.991	0.009	0	0	0	0	
754	0.94	0.04	0.016	0.004	0	0	
755	0.342	0.231	0.271	0.079	0.036	0.041	
756	0.966	0.027	0.007	0	0	0	
757	0.978	0.015	0.007	0	0	0	
758	0.692	0.161	0.109	0.026	0.006	0.006	
759	0.417	0.138	0.183	0.066	0.065	0.131	
760	0.62	0.15	0.143	0.045	0.02	0.022	
761	0.418	0.184	0.192	0.074	0.051	0.081	
762	0.549	0.184	0.172	0.046	0.025	0.024	
763	0.225	0.193	0.253	0.111	0.088	0.13	
764	0.224	0.198	0.297	0.113	0.068	0.1	
765	0.313	0.179	0.227	0.109	0.067	0.105	
766	0.306	0.22	0.289	0.091	0.041	0.053	
767	0.503	0.164	0.186	0.074	0.037	0.036	
768	0.263	0.167	0.196	0.085	0.095	0.194	
769	0.86	0.074	0.048	0.011	0.002	0.005	
770	0.97	0.021	0.005	0.003	0	0.001	
771	0.395	0.189	0.228	0.079	0.047	0.062	
772	0.11	0.087	0.231	0.103	0.142	0.327	
773	0.08	0.087	0.185	0.107	0.147	0.394	
774	0.35	0.196	0.25	0.075	0.056	0.073	
775	0.956	0.029	0.013	0.002	0	0	
776	0.562	0.153	0.156	0.049	0.04	0.04	
777	0.694	0.109	0.128	0.032	0.016	0.021	
778	0.843	0.083	0.053	0.01	0.005	0.006	
779	0.414	0.211	0.218	0.07	0.04	0.047	
780	0.091	0.072	0.186	0.124	0.13	0.397	
781	0.09	0.098	0.199	0.102	0.159	0.352	
782	0.335	0.183	0.271	0.087	0.051	0.073	
783	0.996	0.004	0	0	0	0	
784	0.923	0.059	0.015	0.003	0	0	
785	0.942	0.036	0.018	0.004	0	0	
786	0.548	0.187	0.157	0.066	0.024	0.018	
787	0.328	0.2	0.247	0.089	0.053	0.083	
788	0.864	0.061	0.053	0.011	0.004	0.007	
789	0.923	0.047	0.022	0.006	0.002	0	
790	0.788	0.119	0.077	0.008	0.004	0.004	
791	0.272	0.19	0.274	0.096	0.072	0.096	
792	0.878	0.086	0.034	0.002	0	0	
793	0.639	0.147	0.148	0.028	0.02	0.018	
794	0.407	0.149	0.174	0.073	0.066	0.131	
795	0.469	0.152	0.186	0.075	0.039	0.079	
796	0.987	0.012	0.001	0	0	0	
797	1	0	0	0	0	0	
798	0.484	0.205	0.193	0.065	0.031	0.022	
799	1	0	0	0	0	0	
800	0.954	0.037	0.009	0	0	0	
801	1	0	0	0	0	0	
802	0.994	0.005	0.001	0	0	0	
803	0.389	0.227	0.247	0.077	0.026	0.034	
804	0.997	0.003	0	0	0	0	
805	0.998	0.002	0	0	0	0	
806	0.715	0.167	0.095	0.015	0.004	0.004	
807	0.387	0.142	0.175	0.068	0.076	0.152	
808	0.549	0.151	0.161	0.053	0.029	0.057	
809	0.412	0.199	0.205	0.065	0.055	0.064	
810	0.557	0.17	0.166	0.058	0.025	0.024	
811	0.267	0.188	0.263	0.093	0.076	0.113	
812	0.347	0.191	0.247	0.098	0.053	0.064	
813	0.483	0.162	0.164	0.062	0.046	0.083	
814	0.344	0.222	0.251	0.077	0.049	0.057	
815	0.578	0.181	0.159	0.049	0.015	0.018	
816	0.319	0.16	0.201	0.09	0.078	0.152	
817	0.916	0.054	0.024	0.005	0	0.001	
818	0.984	0.008	0.007	0	0	0.001	
819	0.389	0.166	0.255	0.072	0.056	0.062	
820	0.079	0.099	0.228	0.125	0.126	0.343	
821	0.082	0.076	0.214	0.113	0.136	0.379	
822	0.33	0.18	0.249	0.087	0.066	0.088	
823	0.931	0.048	0.019	0.002	0	0	
824	0.536	0.163	0.152	0.063	0.031	0.055	
825	0.69	0.113	0.129	0.029	0.018	0.021	
826	0.87	0.072	0.043	0.011	0.002	0.002	
827	0.366	0.206	0.237	0.071	0.057	0.063	
828	0.078	0.071	0.18	0.102	0.14	0.429	
829	0.076	0.085	0.176	0.113	0.149	0.401	
830	0.284	0.167	0.28	0.092	0.072	0.105	
831	0.999	0.001	0	0	0	0	
832	0.948	0.041	0.009	0.002	0	0	
833	0.947	0.041	0.011	0.001	0	0	
834	0.5	0.178	0.184	0.067	0.04	0.031	
835	0.333	0.184	0.25	0.094	0.06	0.079	
836	0.914	0.055	0.024	0.005	0.002	0	
837	0.931	0.044	0.018	0.004	0.002	0.001	
838	0.731	0.147	0.09	0.021	0.003	0.008	
839	0.295	0.157	0.271	0.102	0.066	0.109	
840	0.94	0.052	0.008	0	0	0	
841	0.621	0.139	0.147	0.045	0.021	0.027	
842	0.402	0.137	0.183	0.068	0.065	0.145	
843	0.497	0.153	0.178	0.054	0.046	0.072	
844	0.986	0.012	0.002	0	0	0	
845	1	0	0	0	0	0	
846	0.572	0.18	0.165	0.051	0.02	0.012	
847	0.998	0.002	0	0	0	0	
848	0.969	0.026	0.005	0	0	0	
849	0.999	0.001	0	0	0	0	
850	1	0	0	0	0	0	
851	0.421	0.22	0.239	0.071	0.021	0.028	
852	1	0	0	0	0	0	
853	0.997	0.003	0	0	0	0	
854	0.86	0.103	0.036	0.001	0	0	
855	0.406	0.126	0.182	0.065	0.075	0.146	
856	0.591	0.139	0.143	0.049	0.03	0.048	
857	0.448	0.208	0.208	0.061	0.033	0.042	
858	0.59	0.177	0.156	0.05	0.014	0.013	
859	0.37	0.199	0.224	0.088	0.051	0.068	
860	0.399	0.212	0.232	0.075	0.031	0.051	
861	0.653	0.189	0.108	0.029	0.017	0.004	
862	0.362	0.22	0.256	0.076	0.043	0.043	
863	0.632	0.187	0.137	0.028	0.011	0.005	
864	0.318	0.159	0.205	0.081	0.08	0.157	
865	0.944	0.04	0.014	0.002	0	0	
866	0.999	0.001	0	0	0	0	
867	0.333	0.204	0.229	0.092	0.053	0.089	
868	0.076	0.097	0.22	0.119	0.13	0.358	
869	0.083	0.076	0.21	0.113	0.143	0.375	
870	0.34	0.178	0.249	0.092	0.059	0.082	
871	0.917	0.056	0.023	0.003	0.001	0	
872	0.55	0.153	0.142	0.066	0.034	0.055	
873	0.686	0.128	0.125	0.027	0.014	0.02	
874	0.876	0.069	0.042	0.009	0.003	0.001	
875	0.373	0.224	0.233	0.065	0.049	0.056	
876	0.075	0.07	0.191	0.109	0.151	0.404	
877	0.082	0.077	0.168	0.109	0.158	0.406	
878	0.277	0.161	0.282	0.1	0.074	0.106	
879	0.999	0.001	0	0	0	0	
880	0.94	0.048	0.01	0.002	0	0	
881	0.962	0.03	0.007	0.001	0	0	
882	0.485	0.183	0.174	0.078	0.036	0.044	
883	0.343	0.198	0.238	0.096	0.052	0.073	
884	0.953	0.034	0.011	0.002	0	0	
885	0.927	0.044	0.019	0.004	0.003	0.003	
886	0.749	0.134	0.088	0.018	0.003	0.008	
887	0.286	0.154	0.278	0.104	0.073	0.105	
888	0.942	0.051	0.007	0	0	0	
889	0.604	0.143	0.15	0.048	0.024	0.031	
890	0.414	0.133	0.178	0.071	0.062	0.142	
891	0.562	0.165	0.149	0.055	0.032	0.037	
892	0.977	0.019	0.004	0	0	0	
893	0.999	0.001	0	0	0	0	
894	0.589	0.181	0.162	0.047	0.013	0.008	
895	0.999	0.001	0	0	0	0	
896	0.991	0.009	0	0	0	0	
897	1	0	0	0	0	0	
898	1	0	0	0	0	0	
899	0.423	0.223	0.225	0.07	0.032	0.027	
900	1	0	0	0	0	0	
901	0.993	0.007	0	0	0	0	
902	0.905	0.078	0.017	0	0	0	
903	0.422	0.124	0.18	0.06	0.076	0.138	
904	0.623	0.128	0.138	0.044	0.035	0.032	
905	0.441	0.198	0.212	0.069	0.033	0.047	
906	0.625	0.176	0.151	0.034	0.008	0.006	
907	0.353	0.2	0.245	0.086	0.051	0.065	
908	0.398	0.206	0.237	0.082	0.031	0.046	
909	0.674	0.185	0.101	0.024	0.01	0.006	
910	0.356	0.216	0.247	0.075	0.05	0.056	
911	0.629	0.176	0.135	0.043	0.01	0.007	
912	0.335	0.138	0.198	0.078	0.081	0.17	
913	0.937	0.043	0.017	0.003	0	0	
914	0.999	0.001	0	0	0	0	
915	0.355	0.204	0.222	0.095	0.05	0.074	
916	0.074	0.101	0.24	0.135	0.132	0.318	
917	0.082	0.089	0.179	0.089	0.148	0.413	
918	0.315	0.142	0.249	0.094	0.075	0.125	
919	0.894	0.066	0.033	0.005	0.001	0.001	
920	0.568	0.148	0.147	0.054	0.036	0.047	
921	0.708	0.125	0.117	0.023	0.012	0.015	
922	0.89	0.067	0.031	0.01	0.001	0.001	
923	0.4	0.214	0.227	0.063	0.04	0.056	
924	0.083	0.076	0.199	0.109	0.146	0.387	
925	0.075	0.082	0.173	0.1	0.153	0.417	
926	0.254	0.155	0.288	0.105	0.081	0.117	
927	1	0	0	0	0	0	
928	0.93	0.054	0.012	0.004	0	0	
929	0.965	0.029	0.006	0	0	0	
930	0.493	0.185	0.178	0.067	0.033	0.044	
931	0.315	0.156	0.253	0.096	0.073	0.107	
932	0.96	0.028	0.01	0.002	0	0	
933	0.947	0.033	0.015	0.004	0.001	0	
934	0.754	0.134	0.086	0.015	0.004	0.007	
935	0.268	0.157	0.287	0.107	0.07	0.111	
936	0.948	0.046	0.006	0	0	0	
937	0.617	0.143	0.152	0.04	0.024	0.024	
938	0.44	0.13	0.167	0.068	0.066	0.129	
939	0.653	0.161	0.129	0.033	0.014	0.01	
940	0.976	0.022	0.002	0	0	0	
941	1	0	0	0	0	0	
942	0.616	0.163	0.15	0.046	0.016	0.009	
943	0.998	0.002	0	0	0	0	
944	0.989	0.011	0	0	0	0	
945	0.998	0.002	0	0	0	0	
946	1	0	0	0	0	0	
947	0.438	0.216	0.229	0.062	0.025	0.03	
948	1	0	0	0	0	0	
949	0.995	0.005	0	0	0	0	
950	0.892	0.086	0.022	0	0	0	
951	0.451	0.118	0.164	0.076	0.06	0.131	
952	0.656	0.119	0.127	0.039	0.032	0.027	
953	0.491	0.168	0.201	0.061	0.037	0.042	
954	0.634	0.181	0.138	0.027	0.012	0.008	
955	0.36	0.202	0.243	0.079	0.055	0.061	
956	0.428	0.202	0.236	0.066	0.03	0.038	
957	0.712	0.166	0.093	0.022	0.004	0.003	
958	0.386	0.212	0.253	0.073	0.036	0.04	
959	0.59	0.178	0.153	0.049	0.013	0.017	
960	0.365	0.136	0.184	0.068	0.071	0.176	
961	0.903	0.063	0.029	0.004	0	0.001	
962	0.999	0.001	0	0	0	0	
963	0.359	0.2	0.228	0.088	0.051	0.074	
964	0.082	0.107	0.244	0.123	0.133	0.311	
965	0.095	0.087	0.179	0.099	0.144	0.396	
966	0.318	0.146	0.233	0.097	0.071	0.135	
967	0.882	0.068	0.041	0.007	0	0.002	
968	0.59	0.136	0.148	0.048	0.032	0.046	
969	0.737	0.129	0.092	0.02	0.013	0.009	
970	0.895	0.068	0.028	0.007	0.001	0.001	
971	0.43	0.203	0.213	0.055	0.049	0.05	
972	0.086	0.083	0.198	0.106	0.15	0.377	
973	0.097	0.078	0.198	0.108	0.134	0.385	
974	0.266	0.192	0.262	0.108	0.073	0.099	
975	0.998	0.002	0	0	0	0	
976	0.897	0.065	0.032	0.003	0.002	0.001	
977	0.943	0.042	0.013	0.002	0	0	
978	0.536	0.169	0.169	0.062	0.026	0.038	
979	0.33	0.17	0.239	0.089	0.068	0.104	
980	0.959	0.028	0.012	0.001	0	0	
981	0.967	0.019	0.012	0.002	0	0	
982	0.779	0.115	0.08	0.014	0.005	0.007	
983	0.292	0.18	0.263	0.094	0.07	0.101	
984	0.958	0.038	0.004	0	0	0	
985	0.634	0.144	0.137	0.043	0.021	0.021	
986	0.458	0.15	0.151	0.072	0.052	0.117	
987	0.705	0.152	0.109	0.022	0.007	0.005	
988	0.985	0.014	0.001	0	0	0	
989	1	0	0	0	0	0	
990	0.626	0.158	0.144	0.042	0.016	0.014	
991	0.998	0.002	0	0	0	0	
992	0.981	0.018	0.001	0	0	0	
993	0.991	0.009	0	0	0	0	
994	1	0	0	0	0	0	
995	0.476	0.202	0.211	0.056	0.031	0.024	
996	1	0	0	0	0	0	
997	0.983	0.013	0.004	0	0	0	
998	0.811	0.117	0.058	0.01	0.001	0.003	
999	0.491	0.125	0.154	0.074	0.042	0.114	
1000	0.682	0.113	0.125	0.03	0.026	0.024	
1001	0.474	0.171	0.178	0.064	0.05	0.063	
1002	0.622	0.149	0.153	0.042	0.013	0.021	
1003	0.387	0.204	0.23	0.065	0.054	0.06	
1004	0.458	0.212	0.201	0.071	0.025	0.033	
1005	0.721	0.167	0.095	0.014	0.001	0.002	
1006	0.414	0.227	0.226	0.069	0.031	0.033	
1007	0.56	0.162	0.156	0.056	0.022	0.044	
1008	0.392	0.13	0.162	0.078	0.068	0.17	
1009	0.86	0.085	0.042	0.005	0.006	0.002	
1010	0.997	0.002	0.001	0	0	0	
1011	0.364	0.193	0.225	0.087	0.054	0.077	
1012	0.098	0.101	0.221	0.131	0.132	0.317	
1013	0.105	0.096	0.187	0.097	0.15	0.365	
1014	0.355	0.165	0.209	0.085	0.065	0.121	
1015	0.878	0.071	0.041	0.006	0.001	0.003	
1016	0.607	0.137	0.141	0.046	0.031	0.038	
1017	0.76	0.124	0.085	0.018	0.007	0.006	
1018	0.924	0.048	0.026	0	0.002	0	
1019	0.454	0.207	0.19	0.056	0.045	0.048	
1020	0.092	0.091	0.207	0.111	0.142	0.357	
1021	0.105	0.084	0.195	0.114	0.131	0.371	
1022	0.293	0.187	0.248	0.101	0.071	0.1	
1023	0.997	0.003	0	0	0	0	
1024	0.869	0.077	0.043	0.006	0.001	0.004	
1025	0.953	0.038	0.008	0.001	0	0	
1026	0.554	0.182	0.149	0.051	0.029	0.035	
1027	0.369	0.186	0.222	0.078	0.058	0.087	
1028	0.957	0.029	0.014	0	0	0	
1029	0.961	0.023	0.012	0.004	0	0	
1030	0.798	0.101	0.076	0.015	0.003	0.007	
1031	0.31	0.19	0.244	0.096	0.063	0.097	
1032	0.961	0.031	0.008	0	0	0	
1033	0.862	0.079	0.048	0.005	0.004	0.002	
1034	0.996	0.003	0.001	0	0	0	
1035	0.661	0.135	0.126	0.042	0.019	0.017	
1036	0.518	0.143	0.128	0.07	0.041	0.1	
1037	0.772	0.133	0.077	0.01	0.004	0.004	
1038	0.988	0.009	0.003	0	0	0	
1039	0.996	0.004	0	0	0	0	
1040	0.681	0.158	0.117	0.025	0.009	0.01	
1041	0.991	0.008	0.001	0	0	0	
1042	0.955	0.037	0.007	0.001	0	0	
1043	0.974	0.023	0.003	0	0	0	
1044	0.998	0.002	0	0	0	0	
1045	0.537	0.204	0.184	0.041	0.023	0.011	
1046	1	0	0	0	0	0	
1047	0.973	0.019	0.007	0.001	0	0	
1048	0.793	0.103	0.076	0.014	0.007	0.007	
1049	0.553	0.137	0.143	0.053	0.034	0.08	
1050	0.728	0.122	0.092	0.034	0.009	0.015	
1051	0.524	0.17	0.145	0.063	0.039	0.059	
1052	0.65	0.152	0.13	0.035	0.008	0.025	
1053	0.44	0.206	0.21	0.078	0.031	0.035	
1054	0.545	0.217	0.17	0.034	0.017	0.017	
1055	0.739	0.145	0.091	0.018	0.004	0.003	
1056	0.474	0.216	0.2	0.061	0.027	0.022	
1057	0.614	0.154	0.143	0.041	0.018	0.03	
1058	0.479	0.131	0.157	0.084	0.042	0.107	
1059	0.387	0.189	0.211	0.072	0.064	0.077	
1060	0.105	0.109	0.234	0.113	0.125	0.314	
1061	0.127	0.105	0.181	0.101	0.137	0.349	
1062	0.391	0.164	0.202	0.069	0.066	0.108	
1063	0.893	0.061	0.036	0.006	0.002	0.002	
1064	0.644	0.12	0.137	0.038	0.033	0.028	
1065	0.788	0.113	0.071	0.02	0.005	0.003	
1066	0.939	0.041	0.018	0.002	0	0	
1067	0.48	0.203	0.171	0.061	0.041	0.044	
1068	0.088	0.084	0.21	0.118	0.129	0.371	
1069	0.122	0.095	0.209	0.128	0.113	0.333	
1070	0.352	0.18	0.236	0.072	0.073	0.087	
1071	0.993	0.006	0.001	0	0	0	
1072	0.873	0.073	0.042	0.006	0.004	0.002	
1073	0.956	0.037	0.006	0.001	0	0	
1074	0.606	0.157	0.147	0.04	0.023	0.027	
1075	0.419	0.172	0.203	0.079	0.046	0.081	
1076	0.969	0.024	0.007	0	0	0	
1077	0.97	0.02	0.008	0.002	0	0	
1078	0.818	0.1	0.061	0.014	0.002	0.005	
1079	0.374	0.187	0.217	0.077	0.069	0.076	
1080	0.979	0.018	0.003	0	0	0	
1081	0.889	0.065	0.037	0.004	0.004	0.001	
1082	0.997	0.002	0.001	0	0	0	
1083	0.705	0.131	0.112	0.032	0.01	0.01	
1084	0.593	0.118	0.13	0.047	0.036	0.076	
1085	0.819	0.111	0.052	0.011	0.004	0.003	
1086	0.988	0.009	0.003	0	0	0	
1087	0.998	0.002	0	0	0	0	
1088	0.692	0.149	0.112	0.026	0.012	0.009	
1089	0.99	0.007	0.003	0	0	0	
1090	0.955	0.037	0.007	0.001	0	0	
1091	0.972	0.022	0.006	0	0	0	
1092	0.996	0.004	0	0	0	0	
1093	0.545	0.199	0.16	0.051	0.027	0.018	
1094	1	0	0	0	0	0	
1095	0.991	0.008	0.001	0	0	0	
1096	0.831	0.087	0.063	0.01	0.003	0.006	
1097	0.613	0.12	0.132	0.035	0.035	0.065	
1098	0.785	0.106	0.077	0.017	0.006	0.009	
1099	0.619	0.134	0.135	0.051	0.026	0.035	
1100	0.703	0.146	0.097	0.029	0.012	0.013	
1101	0.57	0.188	0.17	0.047	0.012	0.013	
1102	0.703	0.169	0.1	0.017	0.008	0.003	
1103	0.767	0.147	0.068	0.013	0.003	0.002	
1104	0.492	0.198	0.184	0.06	0.042	0.024	
1105	0.695	0.143	0.106	0.027	0.012	0.017	
1106	0.556	0.145	0.159	0.049	0.035	0.056	
1107	0.405	0.202	0.201	0.072	0.051	0.069	
1108	0.107	0.105	0.234	0.104	0.128	0.322	
