ID	DS1	DS2	DS3	DS4	DS5	DS6
144	0.907	0.092	0.001	0	0	0	
145	0.908	0.091	0.001	0	0	0	
146	0.713	0.265	0.016	0.004	0.002	0	
147	0.734	0.25	0.014	0.002	0	0	
148	0.897	0.102	0.001	0	0	0	
149	0.915	0.085	0	0	0	0	
150	0.907	0.092	0.001	0	0	0	
151	0.832	0.165	0.003	0	0	0	
152	0.917	0.081	0.002	0	0	0	
153	0.916	0.084	0	0	0	0	
154	0.902	0.096	0.002	0	0	0	
155	0.904	0.096	0	0	0	0	
156	0.865	0.133	0.002	0	0	0	
157	0.845	0.149	0.005	0.001	0	0	
158	0.898	0.1	0.002	0	0	0	
159	0.919	0.08	0.001	0	0	0	
160	0.905	0.093	0.001	0.001	0	0	
161	0.932	0.068	0	0	0	0	
162	0.861	0.137	0.002	0	0	0	
163	0.886	0.113	0.001	0	0	0	
164	0.898	0.102	0	0	0	0	
165	0.903	0.095	0.002	0	0	0	
166	0.76	0.227	0.011	0.002	0	0	
167	0.768	0.22	0.009	0.003	0	0	
168	0.89	0.11	0	0	0	0	
169	0.909	0.091	0	0	0	0	
170	0.906	0.093	0.001	0	0	0	
171	0.849	0.149	0.001	0.001	0	0	
172	0.916	0.084	0	0	0	0	
173	0.93	0.07	0	0	0	0	
174	0.891	0.106	0.002	0.001	0	0	
175	0.886	0.113	0.001	0	0	0	
176	0.859	0.14	0.001	0	0	0	
177	0.855	0.144	0.001	0	0	0	
178	0.916	0.083	0.001	0	0	0	
179	0.912	0.088	0	0	0	0	
180	0.911	0.088	0.001	0	0	0	
181	0.918	0.082	0	0	0	0	
182	0.866	0.132	0.002	0	0	0	
183	0.891	0.108	0.001	0	0	0	
184	0.89	0.108	0.002	0	0	0	
185	0.897	0.101	0.002	0	0	0	
186	0.811	0.182	0.007	0	0	0	
187	0.781	0.214	0.004	0.001	0	0	
188	0.901	0.097	0.001	0.001	0	0	
189	0.882	0.117	0.001	0	0	0	
190	0.897	0.102	0.001	0	0	0	
191	0.837	0.161	0.002	0	0	0	
192	0.917	0.083	0	0	0	0	
193	0.915	0.085	0	0	0	0	
194	0.902	0.098	0	0	0	0	
195	0.915	0.084	0.001	0	0	0	
196	0.874	0.125	0.001	0	0	0	
197	0.858	0.14	0.002	0	0	0	
198	0.918	0.081	0	0.001	0	0	
199	0.912	0.088	0	0	0	0	
200	0.911	0.087	0.002	0	0	0	
201	0.919	0.081	0	0	0	0	
202	0.834	0.164	0.002	0	0	0	
203	0.881	0.118	0.001	0	0	0	
204	0.872	0.126	0.002	0	0	0	
205	0.895	0.104	0.001	0	0	0	
206	0.833	0.165	0.002	0	0	0	
207	0.801	0.197	0.001	0.001	0	0	
208	0.872	0.127	0.001	0	0	0	
209	0.875	0.12	0.005	0	0	0	
210	0.862	0.135	0.003	0	0	0	
211	0.816	0.179	0.005	0	0	0	
212	0.905	0.095	0	0	0	0	
213	0.911	0.088	0.001	0	0	0	
214	0.896	0.101	0.002	0.001	0	0	
215	0.89	0.107	0.001	0.002	0	0	
216	0.854	0.142	0.004	0	0	0	
217	0.872	0.124	0.003	0.001	0	0	
218	0.906	0.094	0	0	0	0	
219	0.891	0.107	0.002	0	0	0	
220	0.921	0.078	0.001	0	0	0	
221	0.927	0.073	0	0	0	0	
222	0.865	0.133	0.001	0.001	0	0	
223	0.884	0.116	0	0	0	0	
224	0.881	0.117	0.002	0	0	0	
225	0.884	0.114	0.002	0	0	0	
226	0.871	0.127	0.002	0	0	0	
227	0.828	0.169	0.003	0	0	0	
228	0.888	0.112	0	0	0	0	
229	0.863	0.135	0.001	0	0.001	0	
230	0.868	0.126	0.006	0	0	0	
231	0.824	0.168	0.008	0	0	0	
232	0.896	0.103	0.001	0	0	0	
233	0.905	0.094	0.001	0	0	0	
234	0.895	0.102	0.003	0	0	0	
235	0.903	0.095	0.001	0	0.001	0	
236	0.867	0.129	0.004	0	0	0	
237	0.87	0.129	0.001	0	0	0	
238	0.921	0.077	0.002	0	0	0	
239	0.915	0.085	0	0	0	0	
240	0.914	0.086	0	0	0	0	
241	0.765	0.219	0.013	0.003	0	0	
242	0.645	0.335	0.012	0.007	0.001	0	
243	0.7	0.283	0.013	0.004	0	0	
244	0.709	0.276	0.012	0.003	0	0	
245	0.739	0.246	0.01	0.004	0.001	0	
246	0.623	0.357	0.016	0.004	0	0	
247	0.615	0.366	0.014	0.004	0.001	0	
248	0.702	0.282	0.014	0.001	0.001	0	
249	0.693	0.282	0.022	0.002	0.001	0	
250	0.679	0.298	0.014	0.006	0.003	0	
251	0.591	0.366	0.031	0.007	0.005	0	
252	0.707	0.277	0.013	0.003	0	0	
253	0.771	0.215	0.011	0.003	0	0	
254	0.726	0.257	0.013	0.004	0	0	
255	0.756	0.236	0.005	0.003	0	0	
256	0.663	0.306	0.025	0.005	0.001	0	
257	0.697	0.289	0.009	0.004	0	0.001	
258	0.758	0.234	0.005	0.003	0	0	
259	0.769	0.227	0.003	0.001	0	0	
260	0.812	0.183	0.005	0	0	0	
261	0.827	0.162	0.009	0.002	0	0	
262	0.632	0.326	0.03	0.011	0.001	0	
263	0.68	0.29	0.023	0.004	0.003	0	
264	0.696	0.266	0.027	0.01	0.001	0	
265	0.724	0.254	0.016	0.004	0.002	0	
266	0.636	0.339	0.012	0.012	0.001	0	
267	0.571	0.376	0.032	0.016	0.004	0.001	
268	0.68	0.293	0.02	0.006	0.001	0	
269	0.685	0.277	0.026	0.011	0.001	0	
270	0.671	0.3	0.022	0.005	0.001	0.001	
271	0.583	0.356	0.043	0.014	0.004	0	
272	0.787	0.199	0.01	0.003	0.001	0	
273	0.766	0.224	0.009	0.001	0	0	
274	0.74	0.241	0.016	0.002	0.001	0	
275	0.783	0.199	0.014	0.003	0.001	0	
276	0.665	0.298	0.031	0.006	0	0	
277	0.702	0.267	0.024	0.007	0	0	
278	0.796	0.196	0.008	0	0	0	
279	0.765	0.219	0.011	0.004	0.001	0	
280	0.809	0.182	0.005	0.003	0.001	0	
281	0.801	0.186	0.008	0.004	0.001	0	
282	0.606	0.329	0.042	0.016	0.005	0.002	
283	0.7	0.263	0.025	0.006	0.006	0	
284	0.682	0.285	0.021	0.008	0.004	0	
285	0.717	0.26	0.018	0.005	0	0	
286	0.608	0.351	0.025	0.014	0.001	0.001	
287	0.584	0.36	0.03	0.019	0.003	0.004	
288	0.683	0.28	0.025	0.01	0.002	0	
289	0.635	0.33	0.027	0.003	0.003	0.002	
290	0.633	0.322	0.029	0.012	0.003	0.001	
291	0.556	0.351	0.054	0.029	0.006	0.004	
292	0.742	0.232	0.017	0.008	0.001	0	
293	0.797	0.191	0.01	0.001	0.001	0	
294	0.752	0.215	0.024	0.007	0.001	0.001	
295	0.77	0.211	0.012	0.006	0	0.001	
296	0.653	0.3	0.035	0.008	0.003	0.001	
297	0.69	0.275	0.026	0.007	0.002	0	
298	0.782	0.205	0.01	0.002	0.001	0	
299	0.758	0.224	0.014	0.003	0.001	0	
300	0.803	0.186	0.006	0.005	0	0	
301	0.589	0.359	0.038	0.009	0.003	0.002	
302	0.395	0.459	0.08	0.046	0.011	0.009	
303	0.486	0.407	0.069	0.025	0.009	0.004	
304	0.495	0.396	0.071	0.026	0.007	0.005	
305	0.521	0.4	0.046	0.025	0.006	0.002	
306	0.454	0.468	0.054	0.018	0.004	0.002	
307	0.466	0.446	0.054	0.027	0.004	0.003	
308	0.507	0.391	0.06	0.028	0.011	0.003	
309	0.465	0.427	0.051	0.042	0.007	0.008	
310	0.459	0.417	0.074	0.028	0.018	0.004	
311	0.377	0.425	0.092	0.066	0.026	0.014	
312	0.523	0.382	0.06	0.026	0.006	0.003	
313	0.642	0.313	0.03	0.011	0.002	0.002	
314	0.598	0.335	0.039	0.018	0.01	0	
315	0.589	0.345	0.04	0.017	0.006	0.003	
316	0.469	0.397	0.071	0.039	0.014	0.01	
317	0.524	0.378	0.058	0.028	0.008	0.004	
318	0.619	0.338	0.023	0.015	0.004	0.001	
319	0.63	0.32	0.036	0.01	0.002	0.002	
320	0.66	0.295	0.028	0.014	0.002	0.001	
321	0.638	0.31	0.029	0.015	0.004	0.004	
322	0.375	0.445	0.09	0.057	0.018	0.015	
323	0.472	0.401	0.068	0.04	0.012	0.007	
324	0.472	0.413	0.061	0.031	0.013	0.01	
325	0.504	0.408	0.052	0.025	0.007	0.004	
326	0.431	0.473	0.067	0.022	0.007	0	
327	0.435	0.483	0.058	0.022	0.002	0	
328	0.478	0.398	0.067	0.039	0.012	0.006	
329	0.43	0.442	0.075	0.038	0.012	0.003	
330	0.435	0.438	0.072	0.036	0.015	0.004	
331	0.371	0.411	0.104	0.072	0.023	0.019	
332	0.611	0.318	0.035	0.026	0.007	0.003	
333	0.651	0.32	0.021	0.007	0.001	0	
334	0.579	0.342	0.052	0.018	0.007	0.002	
335	0.601	0.323	0.052	0.016	0.004	0.004	
336	0.471	0.407	0.063	0.038	0.012	0.009	
337	0.516	0.388	0.06	0.022	0.01	0.004	
338	0.628	0.332	0.024	0.012	0.004	0	
339	0.626	0.329	0.034	0.008	0	0.003	
340	0.659	0.311	0.02	0.007	0.002	0.001	
